"","value","dates"
"103",213.525,2021-03-21
"104",220.803333333333,2021-03-22
"105",227.774,2021-03-23
"106",235.318666666667,2021-03-24
"107",242.484666666667,2021-03-25
"108",250.306333333333,2021-03-26
"109",257.232333333333,2021-03-27
"110",265.146666666667,2021-03-28
"111",271.855,2021-03-29
"112",279.790666666667,2021-03-30
"113",287.505,2021-03-31
"114",294.293333333333,2021-04-01
"115",301.543,2021-04-02
"116",309.002333333333,2021-04-03
"117",315.428,2021-04-04
"118",322.410333333333,2021-04-05
"119",329.732666666667,2021-04-06
"120",336.413333333333,2021-04-07
"121",343.220666666667,2021-04-08
"122",349.801666666667,2021-04-09
"123",355.452666666667,2021-04-10
"124",361.976666666667,2021-04-11
"125",367.589,2021-04-12
"126",373.17,2021-04-13
"127",379.256,2021-04-14
"128",383.608,2021-04-15
"129",389.197333333333,2021-04-16
"130",394.440333333333,2021-04-17
"131",398.341333333333,2021-04-18
"132",403.295333333333,2021-04-19
"133",407.529,2021-04-20
"134",411.611333333333,2021-04-21
"135",416.056,2021-04-22
"136",419.945333333333,2021-04-23
"137",422.682666666667,2021-04-24
"138",425.871666666667,2021-04-25
"139",428.216666666667,2021-04-26
"140",431.598333333333,2021-04-27
"141",434.566333333333,2021-04-28
"142",436.75,2021-04-29
"143",438.844,2021-04-30
"144",441.358333333333,2021-05-01
"145",443.913666666667,2021-05-02
"146",445.482,2021-05-03
"147",446.921,2021-05-04
"148",447.855666666667,2021-05-05
"149",449.862,2021-05-06
"150",451.837666666667,2021-05-07
"151",452.157,2021-05-08
"152",453.070333333333,2021-05-09
"153",453.933333333333,2021-05-10
"154",454.528666666667,2021-05-11
"155",455.335,2021-05-12
"156",456.555666666667,2021-05-13
"157",457.325333333333,2021-05-14
"158",457.869333333333,2021-05-15
"159",458.563666666667,2021-05-16
"160",459.087333333333,2021-05-17
"161",459.368,2021-05-18
"162",461.069666666667,2021-05-19
"163",461.531333333333,2021-05-20
"164",462.312333333333,2021-05-21
"165",463.414333333333,2021-05-22
"166",463.464333333333,2021-05-23
"167",464.756666666667,2021-05-24
"168",465.498333333333,2021-05-25
"169",465.982,2021-05-26
"170",467.609666666667,2021-05-27
"171",468.778333333333,2021-05-28
"172",470.446,2021-05-29
"173",471.421333333333,2021-05-30
"174",472.162666666667,2021-05-31
"175",474.177666666667,2021-06-01
"176",476.98,2021-06-02
"177",478.136666666667,2021-06-03
"178",481.003666666667,2021-06-04
"179",482.093333333333,2021-06-05
"180",484.439333333333,2021-06-06
"181",486.377666666667,2021-06-07
"182",489.345333333333,2021-06-08
"183",491.095666666667,2021-06-09
"184",493.681,2021-06-10
"185",496.99,2021-06-11
"186",499.020333333333,2021-06-12
"187",502.414666666667,2021-06-13
"188",505.299666666667,2021-06-14
"189",507.386333333333,2021-06-15
"190",511.554333333333,2021-06-16
"191",513.731,2021-06-17
"192",516.871333333333,2021-06-18
"193",520.798666666667,2021-06-19
"194",523.870333333333,2021-06-20
"195",527.398,2021-06-21
"196",530.242333333333,2021-06-22
"197",535.348,2021-06-23
"198",537.798333333333,2021-06-24
"199",541.816333333333,2021-06-25
"200",546.249,2021-06-26
"201",550.791333333333,2021-06-27
"202",554.513333333333,2021-06-28
"203",558.882333333333,2021-06-29
"204",563.018,2021-06-30
"205",567.283,2021-07-01
"206",571.400666666667,2021-07-02
"207",575.568333333333,2021-07-03
"208",580.182,2021-07-04
"209",584.140333333333,2021-07-05
"210",589.882333333333,2021-07-06
"211",594.418,2021-07-07
"212",599.013,2021-07-08
"213",604.201,2021-07-09
"214",608.894666666667,2021-07-10
"215",613.649666666667,2021-07-11
"216",618.457333333333,2021-07-12
"217",624.471,2021-07-13
"218",628.738,2021-07-14
"219",633.058333333333,2021-07-15
"220",638.717,2021-07-16
"221",643.120666666667,2021-07-17
"222",649.225333333333,2021-07-18
"223",653.600333333333,2021-07-19
"224",658.687333333333,2021-07-20
"225",663.761333333333,2021-07-21
"226",669.121333333333,2021-07-22
"227",674.355,2021-07-23
"228",678.886666666667,2021-07-24
"229",684.178666666667,2021-07-25
"230",688.712333333333,2021-07-26
"231",693.127333333333,2021-07-27
"232",698.437666666667,2021-07-28
"233",703.412333333333,2021-07-29
"234",708.23,2021-07-30
"235",713.564,2021-07-31
"236",717.163,2021-08-01
"237",722.153333333333,2021-08-02
"238",727.030666666667,2021-08-03
"239",731.360666666667,2021-08-04
"240",735.617333333333,2021-08-05
"241",740.068666666667,2021-08-06
"242",744.715,2021-08-07
"243",749.302333333333,2021-08-08
"244",753.595,2021-08-09
"245",756.893666666667,2021-08-10
"246",761.299,2021-08-11
"247",765.554333333333,2021-08-12
"248",769.313333333333,2021-08-13
"249",773.780666666667,2021-08-14
"250",777.215666666667,2021-08-15
